id,name,status,score,display_name,formatted_address,city,region,lat,lng,place_id,types,error,generated_update
59213d73-f699-4e9e-a7a7-2b7bacb38353,Bete Maryam Rock Church,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit_value"": ""100"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_location"": ""global"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""service"": ""places.googleapis.com""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
5af1b662-3df1-4cba-9cb5-0a734f977119,Adwa Victory Memorial Museum Complex,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_unit"": ""1/d/{project}"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_limit_value"": ""100"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
5cd06f1e-246b-45de-83c0-eb514220953d,Mount Zuqualla Volcano Hike,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_unit"": ""1/d/{project}"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_limit_value"": ""100"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
5d921774-ceec-4ab6-a275-7690aeb0b27e,Haile Resort Executive Lake Suites,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""service"": ""places.googleapis.com"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""consumer"": ""projects/37282676545"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_unit"": ""1/d/{project}""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
5d9ef771-8180-47d4-a853-033b16c8afcc,Getfam Hotel Public Halls,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_limit_value"": ""100"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""consumer"": ""projects/37282676545""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
5f9562e4-b3c9-4bf8-83d5-2fd9438b81d6,Nechisar National Park Plains (Burchells Zebras),error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit_value"": ""100"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
602a0fe7-98e5-404f-bc7a-fc47fa238002,Woranso-Mille Paleontological Site,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""service"": ""places.googleapis.com"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""consumer"": ""projects/37282676545"",
          ""quota_location"": ""global"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_limit_value"": ""100""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
6151ba43-5bd7-426d-b383-1c0829462d6a,Wukro Chirkos Carved Stone Facade,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit_value"": ""100"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
61555a68-11c8-46fb-a17a-081fce0da812,Battlefield of Adwa Historic Sites,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_unit"": ""1/d/{project}"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_limit_value"": ""100"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
616d3f0e-89e1-4a53-a515-bde34ae4850e,Metekel Gumuz Farming Hamlets,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit_value"": ""100"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
62526dc5-8e94-402f-8757-6fbde7a110b5,Yeha Church of Abuna Aftse,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit_value"": ""100"",
          ""consumer"": ""projects/37282676545"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
6300931c-3ab6-41a6-a793-9355a0a6e2ee,Saint George Cathedral Public Grounds,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""service"": ""places.googleapis.com"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""consumer"": ""projects/37282676545"",
          ""quota_unit"": ""1/d/{project}""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
63cb91a4-40f3-4d29-8826-9a9ccb44c13e,Lake Ziway Debre Sina Island Ferry Point,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit_value"": ""100"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""service"": ""places.googleapis.com"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
646cceb9-9b24-49e2-a445-d976da182723,Aregash Natura Lodge Luxury Huts,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit_value"": ""100"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
67381361-9a08-442c-9655-5cc9a90c8b21,Grand Palace Hotel VIP Wing,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit_value"": ""100"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
678d89b2-b8f0-4a2f-ad3d-21937a7c8736,Afar Middle Awash Research Sites,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit_value"": ""100"",
          ""consumer"": ""projects/37282676545"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
681816d7-79d7-42dc-86c0-e89153f648d1,Gore Forest Canopy Expedition,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit_value"": ""100"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
68c81bcb-2cd5-4830-9433-6a3f16984144,Magdala (Amba Mariam) Ruined Fortress Hill,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit_value"": ""100"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""consumer"": ""projects/37282676545"",
          ""quota_location"": ""global"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""service"": ""places.googleapis.com""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
6a0a01d1-4ae2-4473-9fc1-30f6ff672ace,Nyangatom Omo River Crossing,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545"",
          ""quota_limit_value"": ""100"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""quota_unit"": ""1/d/{project}""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
6af5fcaf-0f7a-422f-afb4-eb3c92075ab9,Adwa Victory Memorial Complex & Auditorium,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""service"": ""places.googleapis.com"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""consumer"": ""projects/37282676545"",
          ""quota_unit"": ""1/d/{project}""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
6b9a30c3-642e-4887-a787-4fe997a4c982,Gore Community Library & School Projects,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""service"": ""places.googleapis.com"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""consumer"": ""projects/37282676545"",
          ""quota_unit"": ""1/d/{project}""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
6beae27e-b640-4eab-8dc6-9cbe62a15b7b,Afar Nomadic Pastoralist Settlements,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit_value"": ""100"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""consumer"": ""projects/37282676545"",
          ""quota_location"": ""global"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""service"": ""places.googleapis.com""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
6ca8c5a6-0df2-4901-bb9d-bd3ddc8c1e40,Lake Ziway Waterbird Conservation Projects,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit_value"": ""100"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""service"": ""places.googleapis.com"",
          ""quota_location"": ""global"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
6e30a166-b1cf-4a6d-8ba8-b290c765f9c8,Lake Besaka Hydrological Phenomenon Site,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""service"": ""places.googleapis.com"",
          ""consumer"": ""projects/37282676545"",
          ""quota_location"": ""global"",
          ""quota_limit_value"": ""100"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""quota_unit"": ""1/d/{project}"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
6ed10846-8977-4147-8645-539cc1aa8ac0,Chelba Tutiti Megalithic Burial Site,error,,,,,,,,,,"HTTP 429: {
  ""error"": {
    ""code"": 429,
    ""message"": ""Quota exceeded for quota metric 'SearchTextRequest' and limit 'SearchTextRequest per day' of service 'places.googleapis.com' for consumer 'project_number:37282676545'."",
    ""status"": ""RESOURCE_EXHAUSTED"",
    ""details"": [
      {
        ""@type"": ""type.googleapis.com/google.rpc.ErrorInfo"",
        ""reason"": ""RATE_LIMIT_EXCEEDED"",
        ""domain"": ""googleapis.com"",
        ""metadata"": {
          ""quota_unit"": ""1/d/{project}"",
          ""quota_limit_value"": ""100"",
          ""service"": ""places.googleapis.com"",
          ""quota_limit"": ""SearchTextRequestPerDayPerProject"",
          ""consumer"": ""projects/37282676545"",
          ""quota_metric"": ""places.googleapis.com/SearchTextRequest"",
          ""quota_location"": ""global""
        }
      },
      {
        ""@type"": ""type.googleapis.com/google.rpc.Help"",
        ""links"": [
          {
            ""description"": ""Request a higher quota limit."",
            ""url"": ""https://cloud.google.com/doc",False
